"id"	"url"	"name"	"species"	"revision"	"authors"	"last"	"communities"	"ontologies"
"WP3136"	"https://www.wikipathways.org/index.php/Pathway:WP3136"	"Interactome of polycomb repressive complex 2 (PRC2) "	"Bos taurus"	"88673"	"Mkutmon, MaintBot, Jmelius"	2016-08-12	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3137"	"https://www.wikipathways.org/index.php/Pathway:WP3137"	"SREBF and miR33 in cholesterol and lipid homeostasis"	"Bos taurus"	"89948"	"Mkutmon, Lindarieswijk"	2016-10-06	""	"- id: PW:0000355|,|  value: homeostasis pathway|,|  type: Pathway Ontology"
"WP3138"	"https://www.wikipathways.org/index.php/Pathway:WP3138"	"Serotonin transporter activity"	"Bos taurus"	"117604"	"Mkutmon, Lindarieswijk, Egonw, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000854|,|  value: serotonin signaling pathway|,|  type: Pathway Ontology"
"WP3139"	"https://www.wikipathways.org/index.php/Pathway:WP3139"	"Gastric cancer network 2"	"Bos taurus"	"87525"	"Mkutmon, AlexanderPico"	2016-07-25	""	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: PW:0000605|,|  value: cancer pathway|,|  type: Pathway Ontology"
"WP3140"	"https://www.wikipathways.org/index.php/Pathway:WP3140"	"miRNA biogenesis"	"Bos taurus"	"117554"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3141"	"https://www.wikipathways.org/index.php/Pathway:WP3141"	"BDNF signaling pathway"	"Bos taurus"	"105936"	"Mkutmon, MaintBot"	2019-08-16	""	""
"WP3142"	"https://www.wikipathways.org/index.php/Pathway:WP3142"	"Glycine metabolism"	"Bos taurus"	"117523"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3143"	"https://www.wikipathways.org/index.php/Pathway:WP3143"	"DNA damage response (only ATM dependent)"	"Bos taurus"	"116684"	"Mkutmon, Eweitz"	2021-05-09	""	""
"WP3145"	"https://www.wikipathways.org/index.php/Pathway:WP3145"	"Trans-sulfuration pathway"	"Bos taurus"	"80707"	"Mkutmon"	2015-06-30	""	""
"WP3146"	"https://www.wikipathways.org/index.php/Pathway:WP3146"	"Peroxisomal beta-oxidation of tetracosanoyl-CoA"	"Bos taurus"	"107060"	"Mkutmon, MaintBot"	2019-09-17	""	""
"WP3147"	"https://www.wikipathways.org/index.php/Pathway:WP3147"	"NOD pathway"	"Bos taurus"	"80709"	"Mkutmon"	2015-06-30	""	""
"WP3148"	"https://www.wikipathways.org/index.php/Pathway:WP3148"	"Apoptosis modulation and signaling"	"Bos taurus"	"117474"	"Mkutmon, Egonw, MaintBot, DeSl, Eweitz"	2021-05-21	""	""
"WP3149"	"https://www.wikipathways.org/index.php/Pathway:WP3149"	"TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)"	"Bos taurus"	"117622"	"Mkutmon, MaintBot, MirellaKalafati, Eweitz"	2021-05-21	""	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: PW:0000026|,|  value: citric acid cycle pathway|,|  type: Pathway Ontology|;|- id: PW:0001752|,|  value: pyruvate dehydrogenase complex deficiency pathway|,|  type: Pathway Ontology"
"WP3150"	"https://www.wikipathways.org/index.php/Pathway:WP3150"	"Sulindac metabolic pathway"	"Bos taurus"	"117617"	"Mkutmon, MirellaKalafati, Mick Eikelhof, Eweitz"	2021-05-21	""	"- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP3151"	"https://www.wikipathways.org/index.php/Pathway:WP3151"	"Semaphorin interactions"	"Bos taurus"	"87654"	"Mkutmon, Lindarieswijk"	2016-07-25	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3152"	"https://www.wikipathways.org/index.php/Pathway:WP3152"	"Diclofenac metabolic pathway"	"Bos taurus"	"117495"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3153"	"https://www.wikipathways.org/index.php/Pathway:WP3153"	"RANKL / RANK signaling pathway"	"Bos taurus"	"117594"	"Mkutmon, AlexanderPico, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3154"	"https://www.wikipathways.org/index.php/Pathway:WP3154"	"AMPK signaling"	"Bos taurus"	"117473"	"Mkutmon, AlexanderPico, MaintBot, Eweitz"	2021-05-21	""	""
"WP3155"	"https://www.wikipathways.org/index.php/Pathway:WP3155"	"Dopamine metabolism"	"Bos taurus"	"107062"	"Mkutmon, DeSl, MaintBot"	2019-09-17	""	"- id: PW:0002511|,|  value: dopamine degradation pathway|,|  type: Pathway Ontology|;|- id: PW:0000802|,|  value: dopamine biosynthetic pathway|,|  type: Pathway Ontology|;|- id: PW:0000409|,|  value: dopamine metabolic pathway|,|  type: Pathway Ontology"
"WP3156"	"https://www.wikipathways.org/index.php/Pathway:WP3156"	"Osteopontin signaling"	"Bos taurus"	"117585"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3157"	"https://www.wikipathways.org/index.php/Pathway:WP3157"	"Pathogenic Escherichia coli infection"	"Bos taurus"	"80723"	"Mkutmon"	2015-06-30	""	""
"WP3158"	"https://www.wikipathways.org/index.php/Pathway:WP3158"	"FSH signaling pathway"	"Bos taurus"	"116003"	"Mkutmon, Egonw"	2021-03-28	""	""
"WP3159"	"https://www.wikipathways.org/index.php/Pathway:WP3159"	"Interleukin-11 signaling pathway"	"Bos taurus"	"117556"	"Mkutmon, AlexanderPico, Eweitz"	2021-05-21	""	""
"WP3160"	"https://www.wikipathways.org/index.php/Pathway:WP3160"	"IL1 and megakaryotyces in obesity"	"Bos taurus"	"88663"	"Mkutmon, Jmelius"	2016-08-12	""	"- id: PW:0000540|,|  value: obesity disease pathway|,|  type: Pathway Ontology"
"WP3161"	"https://www.wikipathways.org/index.php/Pathway:WP3161"	"Extracellular vesicle-mediated signaling in recipient cells"	"Bos taurus"	"88053"	"Mkutmon, Susan"	2016-07-25	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3162"	"https://www.wikipathways.org/index.php/Pathway:WP3162"	"Vitamin D metabolism"	"Bos taurus"	"117629"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3163"	"https://www.wikipathways.org/index.php/Pathway:WP3163"	"Estrogen receptor pathway"	"Bos taurus"	"117506"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3164"	"https://www.wikipathways.org/index.php/Pathway:WP3164"	"RNA interference"	"Bos taurus"	"80734"	"Mkutmon"	2015-06-30	""	""
"WP3165"	"https://www.wikipathways.org/index.php/Pathway:WP3165"	"Neurotransmitter clearance in synaptic cleft"	"Bos taurus"	"117564"	"Mkutmon, Elisa, Eweitz"	2021-05-21	""	"- id: PW:0000059|,|  value: signaling pathway pertinent to the brain and nervous system|,|  type: Pathway Ontology|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3166"	"https://www.wikipathways.org/index.php/Pathway:WP3166"	"Gastric cancer network 1"	"Bos taurus"	"117533"	"Mkutmon, Fehrhart, Eweitz"	2021-05-21	""	"- id: PW:0000605|,|  value: cancer pathway|,|  type: Pathway Ontology"
"WP3167"	"https://www.wikipathways.org/index.php/Pathway:WP3167"	"Quercetin and Nf-kB / AP-1 induced cell apoptosis"	"Bos taurus"	"117593"	"Mkutmon, MaintBot, Lindarieswijk, Eweitz"	2021-05-21	""	"- id: PW:0000009|,|  value: apoptotic cell death pathway|,|  type: Pathway Ontology"
"WP3168"	"https://www.wikipathways.org/index.php/Pathway:WP3168"	"Biogenic amine synthesis"	"Bos taurus"	"117480"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3169"	"https://www.wikipathways.org/index.php/Pathway:WP3169"	"BMP signaling and regulation"	"Bos taurus"	"116421"	"Mkutmon, Eweitz"	2021-05-07	""	""
"WP3171"	"https://www.wikipathways.org/index.php/Pathway:WP3171"	"Deregulation of Rab and Rab effector genes in bladder cancer"	"Bos taurus"	"118174"	"Mkutmon, Egonw, Fehrhart, Eweitz"	2021-05-25	""	"- id: PW:0000605|,|  value: cancer pathway|,|  type: Pathway Ontology"
"WP3172"	"https://www.wikipathways.org/index.php/Pathway:WP3172"	"Gastric acid production"	"Bos taurus"	"87521"	"Mkutmon, AlexanderPico"	2016-07-25	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3173"	"https://www.wikipathways.org/index.php/Pathway:WP3173"	"Type III interferon signaling"	"Bos taurus"	"86896"	"Mkutmon"	2016-07-14	""	"- id: PW:0000892|,|  value: interleukin-28B signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000209|,|  value: Jak-Stat signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000893|,|  value: interleukin-29 signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000891|,|  value: interleukin-28A signaling pathway|,|  type: Pathway Ontology"
"WP3174"	"https://www.wikipathways.org/index.php/Pathway:WP3174"	"Hematopoietic stem cell differentiation"	"Bos taurus"	"117536"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3176"	"https://www.wikipathways.org/index.php/Pathway:WP3176"	"IL-17 signaling pathway"	"Bos taurus"	"117959"	"Mkutmon, Mick Eikelhof, Khanspers, Eweitz"	2021-05-23	""	"- id: PW:0000828|,|  value: cytokine mediated signaling pathway|,|  type: Pathway Ontology"
"WP3177"	"https://www.wikipathways.org/index.php/Pathway:WP3177"	"Microtubule cytoskeleton regulation"	"Bos taurus"	"117596"	"Mkutmon, Lindarieswijk, Eweitz"	2021-05-21	""	"- id: PW:0000646|,|  value: cell-extracellular matrix signaling pathway|,|  type: Pathway Ontology"
"WP3178"	"https://www.wikipathways.org/index.php/Pathway:WP3178"	"Interleukin-1 (IL-1) structural pathway"	"Bos taurus"	"117963"	"Mkutmon, MirellaKalafati, Eweitz"	2021-05-23	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000883|,|  value: interleukin-1 signaling pathway|,|  type: Pathway Ontology"
"WP3179"	"https://www.wikipathways.org/index.php/Pathway:WP3179"	"Nicotine activity on dopaminergic neurons"	"Bos taurus"	"117567"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3181"	"https://www.wikipathways.org/index.php/Pathway:WP3181"	"Nanoparticle-mediated activation of receptor signaling"	"Bos taurus"	"107063"	"Mkutmon, Elisa, Egonw, MaintBot"	2019-09-17	"AOP"	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3182"	"https://www.wikipathways.org/index.php/Pathway:WP3182"	"Effects of nitric oxide"	"Bos taurus"	"116446"	"Mkutmon, MaintBot, Eweitz"	2021-05-07	""	""
"WP3183"	"https://www.wikipathways.org/index.php/Pathway:WP3183"	"Mesodermal commitment pathway"	"Bos taurus"	"117550"	"Mkutmon, Elisa, Eweitz"	2021-05-21	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3184"	"https://www.wikipathways.org/index.php/Pathway:WP3184"	"Angiogenesis"	"Bos taurus"	"80764"	"Mkutmon"	2015-06-30	""	""
"WP3185"	"https://www.wikipathways.org/index.php/Pathway:WP3185"	"Nicotine metabolism"	"Bos taurus"	"117574"	"Mkutmon, Egonw, MaintBot, Eweitz"	2021-05-21	""	""
"WP3186"	"https://www.wikipathways.org/index.php/Pathway:WP3186"	"Spinal cord injury"	"Bos taurus"	"117610"	"Mkutmon, Lindarieswijk, Egonw, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology"
"WP3187"	"https://www.wikipathways.org/index.php/Pathway:WP3187"	"Colchicine metabolic pathway"	"Bos taurus"	"117489"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3188"	"https://www.wikipathways.org/index.php/Pathway:WP3188"	"Liver X receptor pathway"	"Bos taurus"	"116464"	"Mkutmon, Jmelius, Eweitz"	2021-05-07	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3189"	"https://www.wikipathways.org/index.php/Pathway:WP3189"	"Felbamate metabolism"	"Bos taurus"	"117514"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3190"	"https://www.wikipathways.org/index.php/Pathway:WP3190"	"NRF2 pathway"	"Bos taurus"	"87958"	"Mkutmon, Elisa"	2016-07-25	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3191"	"https://www.wikipathways.org/index.php/Pathway:WP3191"	"TSLP signaling pathway"	"Bos taurus"	"117636"	"Mkutmon, Egonw, Khanspers, Eweitz"	2021-05-21	""	""
"WP3192"	"https://www.wikipathways.org/index.php/Pathway:WP3192"	"Neurotransmitter release cycle"	"Bos taurus"	"117569"	"Mkutmon, Elisa, Eweitz"	2021-05-21	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000059|,|  value: signaling pathway pertinent to the brain and nervous system|,|  type: Pathway Ontology"
"WP3193"	"https://www.wikipathways.org/index.php/Pathway:WP3193"	"Vitamin B12 metabolism"	"Bos taurus"	"117632"	"Mkutmon, Egonw, MaintBot, Eweitz"	2021-05-21	""	""
"WP3194"	"https://www.wikipathways.org/index.php/Pathway:WP3194"	"SREBP signaling"	"Bos taurus"	"116414"	"Mkutmon, MaintBot, Eweitz"	2021-05-07	""	""
"WP3195"	"https://www.wikipathways.org/index.php/Pathway:WP3195"	"Arrhythmogenic right ventricular cardiomyopathy"	"Bos taurus"	"117476"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3196"	"https://www.wikipathways.org/index.php/Pathway:WP3196"	"Dopaminergic neurogenesis"	"Bos taurus"	"117498"	"Mkutmon, Susan, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000394|,|  value: dopamine signaling pathway|,|  type: Pathway Ontology"
"WP3197"	"https://www.wikipathways.org/index.php/Pathway:WP3197"	"Focal adhesion"	"Bos taurus"	"117515"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3198"	"https://www.wikipathways.org/index.php/Pathway:WP3198"	"Glycerophospholipid biosynthetic pathway"	"Bos taurus"	"117524"	"Mkutmon, Egonw, DeSl, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0001156|,|  value: glycerolipid metabolic pathway|,|  type: Pathway Ontology"
"WP3199"	"https://www.wikipathways.org/index.php/Pathway:WP3199"	"Parkin-ubiquitin proteasomal system pathway"	"Bos taurus"	"117587"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3200"	"https://www.wikipathways.org/index.php/Pathway:WP3200"	"PDGF pathway"	"Bos taurus"	"117588"	"Mkutmon, Egonw, Ryanmiller, Ddigles, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000209|,|  value: Jak-Stat signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000297|,|  value: platelet-derived growth factor signaling pathway|,|  type: Pathway Ontology"
"WP3202"	"https://www.wikipathways.org/index.php/Pathway:WP3202"	"Cell differentiation - index"	"Bos taurus"	"117486"	"Mkutmon, Eweitz"	2021-05-21	""	""
"WP3203"	"https://www.wikipathways.org/index.php/Pathway:WP3203"	"Glial cell differentiation"	"Bos taurus"	"117053"	"Mkutmon, AlexanderPico, Eweitz"	2021-05-16	""	"- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3204"	"https://www.wikipathways.org/index.php/Pathway:WP3204"	"Hydrochloric acid secretion in parietal cells"	"Bos taurus"	"117598"	"Mkutmon, Lindarieswijk, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0001103|,|  value: acid-base homeostasis pathway|,|  type: Pathway Ontology"
"WP3205"	"https://www.wikipathways.org/index.php/Pathway:WP3205"	"Aryl hydrocarbon receptor pathway"	"Bos taurus"	"117862"	"Mkutmon, Ariutta, AlexanderPico, Eweitz"	2021-05-23	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3206"	"https://www.wikipathways.org/index.php/Pathway:WP3206"	"Retinoblastoma gene in cancer"	"Bos taurus"	"117597"	"Mkutmon, Lindarieswijk, AlexanderPico, Fehrhart, Egonw, Eweitz"	2021-05-21	""	"- id: PW:0000013|,|  value: disease pathway|,|  type: Pathway Ontology|;|- id: PW:0000605|,|  value: cancer pathway|,|  type: Pathway Ontology|;|- id: DOID:162|,|  value: cancer|,|  type: Disease"
"WP3207"	"https://www.wikipathways.org/index.php/Pathway:WP3207"	"Glutathione metabolism"	"Bos taurus"	"107067"	"Mkutmon, Egonw, DeSl, MaintBot"	2019-09-17	""	""
"WP3208"	"https://www.wikipathways.org/index.php/Pathway:WP3208"	"Ectoderm differentiation"	"Bos taurus"	"117500"	"Mkutmon, Susan, Eweitz"	2021-05-21	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3209"	"https://www.wikipathways.org/index.php/Pathway:WP3209"	"Arylhydrocarbon receptor (AhR) signaling pathway"	"Bos taurus"	"80804"	"Mkutmon"	2015-06-30	""	""
"WP3210"	"https://www.wikipathways.org/index.php/Pathway:WP3210"	"Glucuronidation"	"Bos taurus"	"105978"	"Mkutmon, MaintBot"	2019-08-16	""	""
"WP3211"	"https://www.wikipathways.org/index.php/Pathway:WP3211"	"Nucleotide metabolism"	"Bos taurus"	"117575"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3212"	"https://www.wikipathways.org/index.php/Pathway:WP3212"	"Membrane trafficking"	"Bos taurus"	"117559"	"Mkutmon, Elisa, Eweitz"	2021-05-21	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3213"	"https://www.wikipathways.org/index.php/Pathway:WP3213"	"Interferon type I signaling pathways"	"Bos taurus"	"107069"	"Mkutmon, Egonw, MaintBot"	2019-09-17	""	""
"WP3214"	"https://www.wikipathways.org/index.php/Pathway:WP3214"	"Influenza A virus infection"	"Bos taurus"	"105960"	"Mkutmon, MaintBot"	2019-08-16	""	""
"WP3216"	"https://www.wikipathways.org/index.php/Pathway:WP3216"	"Gene regulatory network modelling somitogenesis "	"Bos taurus"	"87528"	"Mkutmon, AlexanderPico"	2016-07-25	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3217"	"https://www.wikipathways.org/index.php/Pathway:WP3217"	"Iron uptake and transport"	"Bos taurus"	"102616"	"Mkutmon, DeSl, Egonw"	2019-01-13	""	"- id: PW:0000591|,|  value: iron transport pathway|,|  type: Pathway Ontology"
"WP3218"	"https://www.wikipathways.org/index.php/Pathway:WP3218"	"TFs regulate miRNAs related to cardiac hypertrophy"	"Bos taurus"	"116474"	"Mkutmon, Eweitz"	2021-05-07	""	""
"WP3219"	"https://www.wikipathways.org/index.php/Pathway:WP3219"	"Ganglio sphingolipid metabolism"	"Bos taurus"	"117521"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3221"	"https://www.wikipathways.org/index.php/Pathway:WP3221"	"ATM signaling pathway"	"Bos taurus"	"117478"	"Mkutmon, AlexanderPico, Egonw, Eweitz"	2021-05-21	""	""
"WP3222"	"https://www.wikipathways.org/index.php/Pathway:WP3222"	"Oxytocin signaling"	"Bos taurus"	"116443"	"Mkutmon, Fehrhart, MaintBot, Eweitz"	2021-05-07	""	"- id: PW:0000494|,|  value: oxytocin signaling pathway|,|  type: Pathway Ontology"
"WP3223"	"https://www.wikipathways.org/index.php/Pathway:WP3223"	"Differentiation pathway"	"Bos taurus"	"117496"	"Mkutmon, Susan, Egonw, Eweitz"	2021-05-21	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology"
"WP3224"	"https://www.wikipathways.org/index.php/Pathway:WP3224"	"Synaptic vesicle pathway"	"Bos taurus"	"117618"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3225"	"https://www.wikipathways.org/index.php/Pathway:WP3225"	"Differentiation of white and brown adipocyte"	"Bos taurus"	"116604"	"Mkutmon, Susan, Eweitz"	2021-05-09	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology|;|- id: CL:0000448|,|  value: white fat cell|,|  type: Cell Type|;|- id: CL:0000449|,|  value: brown fat cell|,|  type: Cell Type"
"WP3226"	"https://www.wikipathways.org/index.php/Pathway:WP3226"	"Aryl hydrocarbon receptor"	"Bos taurus"	"117477"	"Mkutmon, Egonw, Ariutta, AlexanderPico, MaintBot, Eweitz"	2021-05-21	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP3227"	"https://www.wikipathways.org/index.php/Pathway:WP3227"	"Thyroid stimulating hormone (TSH) signaling pathway"	"Bos taurus"	"117637"	"Mkutmon, Fehrhart, Egonw, Eweitz"	2021-05-21	""	"- id: PW:0001200|,|  value: thyroid-stimulating hormone signaling pathway|,|  type: Pathway Ontology"
"WP3228"	"https://www.wikipathways.org/index.php/Pathway:WP3228"	"NAD biosynthesis II from tryptophan"	"Bos taurus"	"117560"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3230"	"https://www.wikipathways.org/index.php/Pathway:WP3230"	"Exercise-induced circadian regulation"	"Bos taurus"	"117510"	"Mkutmon, Khanspers, Eweitz"	2021-05-21	""	""
"WP3231"	"https://www.wikipathways.org/index.php/Pathway:WP3231"	"Senescence and autophagy in cancer"	"Bos taurus"	"117600"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3232"	"https://www.wikipathways.org/index.php/Pathway:WP3232"	"Sphingolipid metabolism"	"Bos taurus"	"117616"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3233"	"https://www.wikipathways.org/index.php/Pathway:WP3233"	"Primary focal segmental glomerulosclerosis (FSGS)"	"Bos taurus"	"117589"	"Mkutmon, AlexanderPico, Eweitz"	2021-05-21	""	"- id: PW:0000301|,|  value: renal failure pathway|,|  type: Pathway Ontology"
"WP3234"	"https://www.wikipathways.org/index.php/Pathway:WP3234"	"Sulfation biotransformation reaction"	"Bos taurus"	"117613"	"Mkutmon, MaintBot, Eweitz"	2021-05-21	""	""
"WP3236"	"https://www.wikipathways.org/index.php/Pathway:WP3236"	"TWEAK signaling pathway"	"Bos taurus"	"117634"	"Mkutmon, Egonw, Eweitz"	2021-05-21	""	""
